annee_numero_de_tirage;jour_de_tirage;date_de_tirage;num�ro_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million
2018036;VENDREDI;04/05/2018;4;04/07/2018;23;6;12;45;39;12;9;-6-12-23-39-45-;-9-12-;0;0;0;0;5;223411,3;4;12;21681,2;4;22;5784,5;163;857;158,3;219;1238;153;464;2171;49,4;3179;17430;28,3;6931;34480;15,1;19613;90663;10,9;16310;90023;15,5;99577;485411;8,6;272108;1263411;4;0;0;0;0;44;164,2;57;23,4;760;5,9;1733;3;3944;4,6;6443;18,2;24968;2,1;199089;2,9;QV8618114;
2018035;MARDI   ;01/05/2018;3;01/07/2018;48;42;15;17;6;4;6;-6-15-17-42-48-;-4-6-;0;0;0;0;2;353322,1;1;4;41146,3;5;26;3096,2;70;440;195,1;291;1256;95,4;164;1019;66,7;4260;19621;15,9;4288;22676;14,5;8668;47577;13,1;22834;104981;8,4;65224;336895;7,8;137129;726765;4,4;0;0;1;3693,6;13;64,4;80;10,4;1130;2,5;1135;2,9;6040;1,8;9226;8;17402;1,9;140638;2,5;HQ8482967;
2018034;VENDREDI;27/04/2018;2;27/06/2018;24;40;12;41;46;5;12;-12-24-40-41-46-;-5-12-;0;0;0;0;3;359513,2;0;6;41867,3;1;23;5342,2;110;559;234,4;186;1088;168,1;258;1347;77;3056;17138;27,8;5062;27557;18,3;12881;65598;14,5;16980;92081;14,6;81300;425397;9,5;212428;1025311;4,8;0;0;0;0;26;278,6;46;29;723;6,3;1257;4,1;4251;4,3;7288;16,2;19546;2,7;211256;2,7;CW6915663;
2018033;MARDI   ;24/04/2018;1;24/06/2018;28;44;30;23;20;3;7;-20-23-28-30-44-;-3-7-;0;1;138724202;1;4;319079,5;1;12;24772,4;17;57;2550,9;207;978;158,5;657;3130;69,1;467;2081;59;9940;47549;11,8;9185;45687;13;18046;93649;12;51778;253163;6,3;131867;663949;7,2;243202;1328641;4,4;0;0;3;1997,9;43;31,5;185;7,3;2465;1,8;2254;2,3;12902;1,4;20460;5,8;32787;1,6;255694;2,2;KQ1396187;
2018032;VENDREDI;20/04/2018;Super Jackpot et tirages suivants;20/06/2018;44;39;3;25;16;11;7;-3-16-25-39-44-;-7-11-;0;0;0;0;3;653161,7;2;18;25354,8;7;62;3600,5;279;1482;160,6;564;3054;108,8;626;3326;56,6;8587;43327;20;12267;61778;14,8;26654;138348;12,5;47485;232051;10,5;186600;904841;8,1;401903;2000295;4,5;0;0;0;0;71;169,4;140;15,8;1967;3,8;2831;3;11063;2,7;18740;10,4;42749;2;400387;2,4;EA0911093;
2018031;MARDI   ;17/04/2018;3;17/06/2018;39;15;33;27;50;6;4;-15-27-33-39-50-;-4-6-;0;0;0;0;1;797614,7;0;3;61924,5;4;34;2672,5;88;559;173,3;305;1438;94;226;1366;56,1;4411;20248;17,4;4161;24005;15,5;9587;55641;12,7;24848;110890;9;66386;355112;8,4;146523;802553;4,5;0;0;1;4425,1;21;47,7;71;14,1;1137;3;1068;3,7;6602;2;12051;7,3;17218;2,3;180817;2,3;ML3541283;
2018030;VENDREDI;13/04/2018;2;13/06/2018;48;50;34;25;5;7;6;-5-25-34-48-50-;-6-7-;0;0;0;1;8;170553,8;1;8;39723,9;10;39;3985,6;166;934;177,5;428;1899;121,8;333;1766;74,3;6641;29175;20,7;8911;41044;15,5;18027;84787;14,2;39589;164842;10,3;149258;633647;8;283889;1284361;4,9;0;0;1;7440,5;44;38,3;84;20;1330;4,3;1873;3,5;8199;2,8;15192;9,7;32068;2,1;364960;1,9;SI8940151;
2018029;MARDI   ;10/04/2018;1;10/06/2018;48;14;39;46;27;11;12;-14-27-39-46-48-;-11-12-;0;1;17000000;1;2;371546,9;1;7;24725;3;14;6046,8;85;424;212,9;123;717;175,7;285;1321;54,1;1988;11155;29,5;3313;17965;19,3;10501;52314;12,5;10029;56549;16,4;46062;250305;11,1;152046;759494;4,5;1;3608,2;0;0;22;61,1;39;23,4;472;6,6;783;4,6;2497;5;4162;19,4;11555;3,1;117431;3,3;OL0051853;
2018028;VENDREDI;06/04/2018;1;06/06/2018;45;47;29;33;1;4;8;-1-29-33-45-47-;-4-8-;0;1;76119641;0;2;614190,8;0;7;40872;9;35;3998,3;136;708;210,8;338;1848;112,7;276;1464;80,7;5694;28515;19;6409;32928;17,4;14124;73462;14,8;34490;168281;9,1;102498;516669;8,9;223797;1139793;4,9;0;0;1;6101;22;62,8;83;16,6;1305;3,6;1485;3,6;7873;2,4;15166;8;23681;2,3;253417;2,3;JW5766071;
2018027;MARDI   ;03/04/2018;7;03/06/2018;43;3;40;16;8;8;5;-3-8-16-40-43-;-5-8-;0;0;0;2;5;164985,3;2;3;64044,9;7;42;2237,5;130;654;153,2;372;1915;73;233;1174;67,5;5411;28448;12,8;5847;29617;13;10902;54389;13,4;29148;151144;6,8;82055;416552;7,4;162686;805870;4,7;0;0;3;1422,8;30;32,2;96;10;1333;2,4;1436;2,6;7224;1,8;11319;7,5;20367;1,9;171460;2,4;OW8838082;
2018026;VENDREDI;30/03/2018;6;30/05/2018;35;47;28;17;12;7;11;-12-17-28-35-47-;-7-11-;0;0;0;0;4;282848,6;6;11;23955,8;9;55;2343,5;213;870;158;366;1776;108;391;1923;56,6;5307;25476;19,6;8568;39337;13,4;17797;83813;11,9;26802;129691;10,9;122558;559458;7,6;256342;1204806;4,3;0;0;3;1957,3;49;27,1;85;15,6;1256;3,6;1985;2,6;6455;2,8;10699;10,9;29072;1,8;233268;2,4;UJ6957586;
2018025;MARDI   ;27/03/2018;5;27/05/2018;46;40;20;23;17;9;10;-17-20-23-40-46-;-9-10-;0;0;0;0;0;0;2;7;142841,9;3;13;7107,1;91;531;185,5;167;956;143,8;182;1160;67,2;2469;14104;25,4;4705;23981;15,8;10326;55828;12,8;13573;73908;13,7;71683;367137;8,3;167363;852071;4,3;0;0;1;4241,7;25;38,4;36;26,7;581;5,6;1192;3,1;3215;4;5167;16,4;18175;2,1;163025;2,5;JA8248258;
2018024;VENDREDI;23/03/2018;4;23/05/2018;46;5;50;7;11;11;8;-5-7-11-46-50-;-8-11-;0;0;0;1;4;274834;0;1;256047,9;3;26;4816,9;171;782;170,8;316;1537;121,3;431;1824;57,9;4239;21909;22,2;8163;37125;13,8;20953;89006;10,9;21209;113358;12,1;108288;518659;7,9;279212;1263442;4;0;0;1;5752;48;27,1;83;15,7;1079;4,1;2104;2,4;5257;3,3;7671;14,9;27029;1,9;197398;2,8;SI3181905;
2018023;MARDI   ;20/03/2018;3;20/05/2018;44;39;29;26;37;9;11;-26-29-37-39-44-;-9-11-;0;0;0;1;2;385608,5;1;2;89812,6;3;21;4183,8;87;472;198,5;209;1089;120,1;231;1115;66,5;2563;14333;23,8;4402;22841;15,8;10539;51922;13,1;13864;75884;12,7;62449;324786;8,9;149206;742868;4,7;0;0;1;4239,5;21;45,7;65;14,7;651;5;1076;3,5;3600;3,6;6657;12,7;15608;2,4;165122;2,5;DQ3646475;
2018022;VENDREDI;16/03/2018;2;16/05/2018;31;4;27;24;17;11;10;-4-17-24-27-31-;-10-11-;0;0;0;0;3;357906,8;4;8;31260,2;4;36;3397,8;177;868;150,3;241;1318;138,1;650;3011;34,3;3402;18824;25,2;7299;34411;14,6;24658;110927;8,5;17409;96201;13,9;93154;451314;8,9;309522;1398493;3,5;0;0;1;5731,7;52;24,9;64;20,2;795;5,5;1805;2,8;3953;4,5;6404;17,9;22992;2,2;173080;3,2;LJ0824142;
2018021;MARDI   ;13/03/2018;1;13/05/2018;11;9;13;33;49;12;6;-9-11-13-33-49-;-6-12-;0;1;61521581;1;3;304873,8;3;6;35504,3;7;32;3256,1;191;821;135,3;259;1168;132,8;529;2537;34,6;3457;16318;24,8;6608;30904;13,8;20003;91082;8,8;17097;82028;13,9;87853;415404;8,2;252776;1173870;3,5;0;0;2;2430,9;52;21,1;54;20,4;924;4;1669;2,6;4456;3,3;6734;14,4;21588;2;152880;3,1;QI5774363;
2018020;VENDREDI;09/03/2018;5;09/05/2018;44;9;14;21;32;12;1;-9-14-21-32-44-;-1-12-;0;0;0;0;2;596941;1;21;13241,3;10;39;3487,4;170;848;171;297;1444;140,2;546;2737;41,9;4053;20167;26,2;6599;32400;17,2;22232;105598;10;21733;105822;14,1;95361;459675;9,7;305753;1436467;3,8;0;0;2;3146,1;31;46;74;19,2;978;4,9;1494;3,7;5451;3,5;9400;13,3;22717;2,5;193403;3,1;GS6770929;
2018019;MARDI   ;06/03/2018;4;06/05/2018;26;44;20;31;15;2;9;-15-20-26-31-44-;-2-9-;0;0;0;0;4;212510,8;0;7;28283,5;5;39;2483;101;613;168,5;313;1554;92,7;218;1307;62,5;5223;24047;15,6;5488;27641;14,4;11377;57846;13;28408;131279;8,1;85276;410692;7,7;172977;843713;4,6;0;0;1;4616,6;24;43,6;94;11,1;1335;2,6;1384;2,9;7520;1,9;11595;7,9;21395;1,9;194808;2,3;FI6507922;
2018018;VENDREDI;02/03/2018;3;02/05/2018;2;7;34;48;45;1;12;-2-7-34-45-48-;-1-12-;0;0;0;0;2;556145,8;4;10;25906,5;2;21;6034,1;106;577;234,2;222;1135;166,2;267;1499;71,3;3709;17774;27,7;5136;25546;20,3;15559;73784;13,3;20444;98073;14,2;82626;395706;10,5;254581;1173433;4,3;0;0;1;6050,7;31;44,2;55;24,9;912;5,1;1229;4,3;5060;3,7;8499;14,2;19424;2,8;188640;3,1;BY0956921;
2018017;MARDI   ;27/02/2018;2;29/04/2018;48;31;3;41;50;11;8;-3-31-41-48-50-;-8-11-;0;0;0;0;0;0;0;2;498733,9;6;21;4388,9;88;387;254;152;917;149,6;137;855;91;2408;13776;26;3587;19689;19,2;8158;44670;16;14347;77440;13;59110;316170;9,6;140473;724282;5,1;0;0;0;0;19;293,2;43;23,9;632;5,5;834;4,8;3632;3,8;6796;13,3;14617;2,8;176681;2,5;AP1727538;
2018016;VENDREDI;23/02/2018;1;25/04/2018;18;17;28;47;10;3;7;-10-17-18-28-47-;-3-7-;0;2;88862248;2;5;485787,2;4;16;35357,9;31;172;1608,8;451;1994;148;1626;6898;59,7;793;3890;60;24203;98958;10,8;21617;90759;12,5;39470;179067;12;113126;486402;6,2;312416;1322556;6,9;563992;2594009;4,3;0;0;11;1072,3;117;22,8;352;7,5;5444;1,6;4769;2,2;25482;1,4;37347;6,3;70443;1,5;486857;2,3;PF4875378;
2018015;MARDI   ;20/02/2018;16;22/04/2018;6;25;14;19;29;11;5;-6-14-19-25-29-;-5-11-;0;0;0;0;6;257544;6;21;17138,5;11;60;2934;329;1452;129,3;478;2540;103,1;733;3227;46;6775;36205;18,9;11976;57333;12,6;29450;131701;10,3;34199;184689;10,4;159224;775787;7,4;384761;1755147;4;0;0;4;1882,8;64;26,6;121;14,1;1463;3,9;2692;2,4;7660;3;12081;12,4;36042;1,9;267616;2,7;AF0668570;
2018014;VENDREDI;16/02/2018;15;18/04/2018;23;32;50;12;10;10;4;-10-12-23-32-50-;-4-10-;0;0;0;1;5;355136,6;3;17;24328;17;67;3019,2;281;1409;153,1;547;2619;115;697;3301;51,7;7895;37497;20,9;12223;60136;13,8;29993;149371;10,5;38822;187050;11,8;169434;834983;7,9;419599;2066188;3,9;1;7471,1;2;446;54;35,1;154;12,3;1841;3,5;2721;2,7;8895;2,9;13022;12,8;38411;1,9;293201;2,7;QB7663061;
2018013;MARDI   ;13/02/2018;14;15/04/2018;13;44;10;21;17;10;1;-10-13-17-21-44-;-1-10-;0;0;0;1;4;333912,5;4;9;34565,3;9;42;3622,9;265;1130;143,6;488;2160;104,8;771;3144;40,8;5646;27406;21,5;11214;49475;12,6;29180;132437;8,9;27276;134707;12,4;139699;643127;7,8;364223;1698031;3,6;0;0;4;1651,3;63;23,7;102;14,6;1256;4;2732;2,1;6322;3,2;9185;14,3;33517;1,7;217713;2,9;OJ8429835;
2018012;VENDREDI;09/02/2018;13;11/04/2018;38;22;31;44;36;11;1;-22-31-36-38-44-;-1-11-;0;0;0;0;1;1711394,6;1;8;49825,4;10;52;3749,4;163;925;224,8;423;2179;133,2;465;2260;72,8;5923;31650;23,9;8376;43948;18,2;22081;112639;13,4;33440;174441;12,2;126533;664157;9,6;335379;1708450;4,6;0;0;3;2743,7;32;58,3;92;20,2;1231;5,1;1817;4;7490;3,4;14452;11,3;27638;2,7;302481;2,6;CM4527958;
2018011;MARDI   ;06/02/2018;12;08/04/2018;8;28;17;38;34;6;12;-8-17-28-34-38-;-6-12-;0;0;0;0;5;259091;1;14;21551,8;9;37;3988,7;265;1067;147,5;379;1719;127,8;599;2956;42,1;5004;23608;24,3;8658;41623;14,5;23302;114702;10;25203;121659;13,3;112963;552906;8,8;305413;1484274;4;0;0;5;1296;61;24;114;12,8;1267;3,9;2069;2,7;6066;3,3;9935;13;26305;2,2;216395;2,9;CY5180557;
2018010;VENDREDI;02/02/2018;11;04/04/2018;36;39;34;14;48;2;3;-14-34-36-39-48-;-2-3-;0;0;0;1;3;511561,7;2;9;39716,1;5;41;4264,3;206;965;193,2;346;1818;143,1;345;1954;75,5;5303;28065;24,2;8894;44803;16;17641;91932;14,7;32003;161018;11,9;134786;669394;8,6;263317;1363018;5,2;0;0;2;3921,9;35;50,7;72;24,6;1166;5,2;2029;3,4;7042;3,4;14483;10,8;30267;2,3;387370;1,9;WB4049390;
2018009;MARDI   ;30/01/2018;10;01/04/2018;11;15;35;27;21;5;4;-11-15-21-27-35-;-4-5-;0;0;0;1;5;211446,1;1;8;30780,1;11;62;1942,6;219;1090;117,8;367;1974;90,8;383;1972;51,5;5443;26715;17,5;9071;45781;10,8;17175;83903;11,1;26431;130826;10,1;121073;602610;6,5;236110;1144898;4,2;1;4922,6;0;0;48;38,2;82;15,2;1262;3,3;2304;2,1;6380;2,6;9831;11,2;29758;1,6;222888;2,4;NB1343201;
2018008;VENDREDI;26/01/2018;9;28/03/2018;28;15;24;48;6;9;4;-6-15-24-28-48-;-4-9-;0;0;0;0;1;1349899,3;2;14;22457,6;9;71;2166;264;1109;147,9;615;2875;79,6;506;2308;56,2;8385;40328;14,8;10253;46745;13,5;21319;101544;11,7;42188;208277;8,1;138213;650928;7,7;296086;1404360;4,4;0;0;4;1741,8;60;26,3;160;9,8;2188;2,4;2463;2,5;10370;2;17434;7,9;33748;1,8;277347;2,4;AR0662643;
2018007;MARDI   ;23/01/2018;8;25/03/2018;5;23;8;9;24;7;8;-5-8-9-23-24-;-7-8-;0;0;0;1;4;246214,1;0;8;28673;11;50;2243,9;298;1352;88,5;438;2015;82,9;458;2262;41,8;5800;26961;16,1;11149;49803;9,2;17948;88016;9,9;24751;123402;10;135119;632007;5,8;231918;1157590;3,9;0;0;4;1267,6;88;13;114;10;1419;2,7;3050;1,4;6266;2,5;8178;12,4;36549;1,2;206556;2,4;DA0467768;
2018006;VENDREDI;19/01/2018;7;21/03/2018;44;3;17;50;8;2;7;-3-8-17-44-50-;-2-7-;0;0;0;1;4;317749,9;2;9;32892,2;17;64;2262,4;237;1032;149,6;651;2788;77,3;432;2246;54,4;9976;41751;13,4;9687;46628;12,7;18920;95116;11,8;52616;218796;7,2;144603;677323;7;271800;1353402;4,3;1;6289;2;375,4;56;28,4;158;10;2726;1,9;2597;2,4;14000;1,5;22839;6,1;38215;1,6;303840;2,2;KK1280078;
2018005;MARDI   ;16/01/2018;6;18/03/2018;46;34;31;20;23;3;12;-20-23-31-34-46-;-3-12-;0;0;0;1;4;228761,6;1;5;42624,9;1;19;5486,6;113;554;200,7;170;1007;154,1;229;1297;67,8;2354;13688;29,6;4642;24410;17,5;11739;60992;13,2;13470;74728;15,3;68905;362340;9,4;174779;907204;4,6;0;0;1;5428,6;29;42,4;50;24,6;674;6,2;1260;3,8;3907;4,3;6695;16,2;19528;2,5;202288;2,6;PJ2991787;
2018004;VENDREDI;12/01/2018;5;14/03/2018;45;30;21;13;23;6;4;-13-21-23-30-45-;-4-6-;0;0;0;0;3;402939,7;1;8;35193,4;18;62;2221,1;241;1034;142;647;2565;79,9;441;2160;53,8;8688;35886;14,9;9531;44300;12,7;20899;99615;10,7;43100;178250;8,4;130037;616246;7,3;282566;1372220;4;0;0;5;1317,6;53;28,1;171;8,7;2175;2,3;2383;2,4;10531;1,9;16486;7,9;32781;1,8;250248;2,5;OK4114246;
2018003;MARDI   ;09/01/2018;4;11/03/2018;6;49;38;12;15;9;2;-6-12-15-38-49-;-2-9-;0;0;0;2;3;274999;1;5;38430,2;7;28;3356,6;154;584;171,6;358;1474;94,9;247;1233;64,3;4905;22441;16,2;6071;28300;13,6;12427;57271;12,7;26163;119632;8,6;89654;415934;7,4;179276;837537;4,5;0;0;2;2199,4;41;24,3;92;10,8;1232;2,7;1556;2,5;6937;1,9;10531;8,3;22757;1,7;182181;2,3;OQ9217126;
2018002;VENDREDI;05/01/2018;3;07/03/2018;41;38;20;5;2;4;8;-2-5-20-38-41-;-4-8-;0;0;0;2;7;155585,9;2;9;28184,9;8;42;2954,1;131;650;203,6;369;1790;103,2;289;1523;68,7;5939;28155;17,1;6673;32348;15,7;14769;71335;13,5;34235;156933;8,6;104860;490695;8,3;233450;1082488;4,6;0;0;2;2844;28;46;82;15,7;1384;3,1;1522;3,3;7915;2,2;13664;8,3;24441;2,1;226758;2,4;GE9854132;
2018001;MARDI   ;02/01/2018;2;04/03/2018;20;10;21;48;28;1;8;-10-20-21-28-48-;-1-8-;0;0;0;1;3;237898,1;0;1;166227,5;5;22;3695,7;120;536;161,8;277;1210;100;270;1135;60,4;4151;17609;17,9;5619;24060;13,8;12318;53024;11,9;19965;87475;10,2;79995;354721;7,5;176017;778317;4,2;0;0;1;3958,3;31;28,9;77;11,6;1100;2,7;1352;2,6;4853;2,5;7492;10,5;20042;1,7;147025;2,6;KO4821400;
2017104;VENDREDI;29/12/2017;1;28/02/2018;4;48;8;22;23;1;12;-4-8-22-23-48-;-1-12-;0;1;38906715;0;0;0;5;10;159959,5;8;31;4767,9;157;800;197;294;1587;138,6;490;2339;53,3;4330;22915;25;7125;36308;16,7;22581;111558;10,3;23125;120488;13,4;100467;518891;9,4;315403;1568634;3,8;0;0;1;6066,3;42;32,7;55;25;998;4,7;1670;3,2;5545;3,3;8799;13,7;23166;2,3;183141;3,2;AX6693049;
2017103;MARDI   ;26/12/2017;3;25/02/2018;30;4;17;44;43;10;2;-4-17-30-43-44-;-2-10-;0;0;0;0;3;235210,5;4;9;18261;6;27;2977,3;117;493;173,9;248;1053;113,6;262;1138;59,6;3460;14551;21,4;4457;21175;15,6;11057;50947;12,2;17948;75333;11,7;69118;310777;8,5;167119;754009;4,3;0;0;0;0;35;140,9;74;12,3;894;3,4;1071;3,3;4696;2,6;7473;10,7;17200;2,1;148059;2,6;QH7791782;
2017102;VENDREDI;22/12/2017;2;21/02/2018;5;30;24;31;43;3;6;-5-24-30-31-43-;-3-6-;0;0;0;0;3;391378,4;1;7;39067;14;46;2907,8;166;835;170,8;582;2178;91,4;395;1787;63,2;8010;32634;15,9;8353;38154;14,4;17422;78611;13,2;44702;176731;8,3;125978;564949;7,8;253950;1157067;4,6;0;0;2;3081,1;41;34;127;10,9;1811;2,6;1809;3;9946;1,9;17329;7,1;28035;2;260108;2,3;ON0857425;
2017101;MARDI   ;19/12/2017;1;18/02/2018;15;38;46;8;30;4;7;-8-15-30-38-46-;-4-7-;0;1;135346147;0;3;434845,8;0;7;43405,9;8;63;2359;203;957;165,6;493;2380;92,9;408;2168;57,8;7323;34567;16,7;8292;41492;14,7;18804;95559;12;41327;193533;8,4;119422;604183;8,1;240583;1287357;4,6;0;0;3;2019,2;42;32,6;126;10,8;1714;2,7;1949;2,7;9554;1,9;17637;6,8;27613;1,9;269877;2,1;IQ1624795;
2017100;VENDREDI;15/12/2017;13;14/02/2018;25;42;30;50;31;11;2;-25-30-31-42-50-;-2-11-;0;0;0;0;0;0;0;5;395737,8;4;42;4353,2;164;845;230,7;402;2063;131,9;326;2050;75,3;5940;31232;22,7;7596;42586;17,6;18094;99990;14,2;34099;171626;11,7;124660;659729;9,1;301981;1574363;4,7;0;0;0;0;36;263,5;93;18,8;1337;4,4;1736;3,9;7929;3;14373;10,7;27640;2,5;300061;2,5;VV3454556;
2017099;MARDI   ;12/12/2017;12;11/02/2018;39;20;37;50;44;4;8;-20-37-39-44-50-;-4-8-;0;0;0;0;3;402110,4;1;5;56193,6;5;35;3926,5;110;676;216,8;337;1859;110;257;1442;80,4;4970;27480;19,4;6257;36313;15,5;13207;74052;14,4;30658;160237;9,4;92336;514269;8,8;202667;1120517;4,9;0;0;0;0;32;223,3;69;19,1;1136;3,9;1444;3,6;7077;2,5;14280;8,1;21263;2,4;246107;2,3;MU5720718;
2017098;VENDREDI;08/12/2017;11;07/02/2018;34;32;22;30;4;4;3;-4-22-30-32-34-;-3-4-;0;0;0;1;3;477524,4;0;5;66732,5;12;48;3400;188;928;187,5;422;2165;112,2;366;1950;70,6;6403;31992;19,8;9715;46679;14,3;17907;91931;13,8;34356;166876;10,7;148843;706341;7,6;280172;1384859;4,7;0;0;2;3732,6;44;38,4;103;16,4;1382;4,1;2179;3;7380;3,1;12139;12,2;34356;1,9;327132;2,2;MI1414467;
2017097;MARDI   ;05/12/2017;10;04/02/2018;48;11;44;43;36;2;7;-11-36-43-44-48-;-2-7-;0;0;0;0;2;538407,7;0;8;31350,3;3;27;4543,5;103;538;243,2;337;1732;105,4;215;1303;79,5;5835;27668;17,2;5435;29385;17,1;11014;62963;15,1;37843;166184;8,1;89929;463148;8,7;178499;970404;5,1;0;0;0;0;23;283,8;82;14,7;1462;2,8;1251;3,8;9891;1,6;18434;5,7;21350;2,2;250752;2;QJ6203811;
2017096;VENDREDI;01/12/2017;9;31/01/2018;5;46;29;35;24;11;12;-5-24-29-35-46-;-11-12-;0;0;0;0;3;442968,4;1;5;61903,4;3;28;5406,9;114;665;242,8;232;1257;179,3;303;1831;69,8;3506;19583;30;5544;30961;20,1;17455;89894;13;19477;107739;15,4;86718;462590;10,8;291839;1425495;4,3;0;0;1;6520;25;59,1;46;32,1;766;6,5;1175;4,9;4231;4,7;6869;18,9;19126;3,1;184835;3,4;CP1238751;
2017095;MARDI   ;28/11/2017;8;28/01/2018;42;1;12;6;18;2;7;-1-6-12-18-42-;-2-7-;0;0;0;3;6;157546,2;2;6;36694,3;16;47;2291,2;242;888;129,3;623;2409;66,5;411;1815;50,1;7733;31595;13,2;8850;37638;11,7;16368;74992;11,1;37841;159087;7,4;112732;505364;7;206513;1000302;4,3;0;0;6;768,4;64;16,3;156;6,6;1952;1,8;2127;1,9;9593;1,4;14275;6,4;28191;1,4;193193;2,3;CN5869964;
2017094;VENDREDI;24/11/2017;7;24/01/2018;28;24;50;19;30;10;3;-19-24-28-30-50-;-3-10-;0;0;0;0;0;0;0;6;253061,5;12;49;2863,2;150;796;188;410;1854;112,6;404;1882;62,9;5902;26950;20,2;7937;38381;15;18906;88186;12,3;31611;140410;10,9;122117;577668;8;284918;1335049;4,2;0;0;2;3148,8;29;49,2;108;13,2;1377;3,5;1867;3;7484;2,6;11602;10,8;28356;2;235207;2,6;QJ9177306;
2017093;MARDI   ;21/11/2017;6;21/01/2018;31;28;10;2;14;7;5;-2-10-14-28-31-;-5-7-;0;0;0;2;4;215153,1;1;6;33407,7;17;78;1256,9;300;1097;95,3;638;2675;54,5;516;2066;40;7944;33869;11,2;9231;39261;10,2;16930;72995;10,4;36325;163151;6,6;109884;490855;6,5;195950;906994;4,3;1;4053,8;4;121;87;11,8;165;6,2;2038;1,7;2417;1,6;9140;1,5;14064;6,4;28482;1,4;195259;2,2;IJ9750793;
2017092;VENDREDI;17/11/2017;5;17/01/2018;35;36;26;42;20;5;12;-20-26-35-36-42-;-5-12-;0;0;0;0;0;0;1;5;296639,8;3;18;7613,9;132;661;221,1;222;1199;170,1;296;1502;77;3304;18349;29;5666;29453;19,1;14260;70888;15;18570;100915;14,9;88957;469372;9,6;230047;1134395;4,8;0;0;1;6333,5;25;57,4;54;26,5;755;6,4;1287;4,3;4362;4,5;7825;16,1;20261;2,8;232193;2,6;MK4446200;
2017091;MARDI   ;14/11/2017;4;14/01/2018;16;40;39;41;14;8;10;-14-16-39-40-41-;-8-10-;0;0;0;2;3;264446,7;0;1;184778;2;13;6952,3;78;421;228,9;173;922;145,9;200;981;77,7;2841;14331;24,5;4026;20209;18,3;9292;47162;14,9;16903;80222;12,3;62336;313177;9,5;150668;740469;4,9;1;4103,6;0;0;23;66,5;46;22,6;722;4,9;955;4,2;4206;3,3;8074;11,3;14967;2,7;177763;2,5;MA8969195;
